t,rho_lower,rho_upper
672,-0.07909789951751645,-0.03909789951751641
673,-0.10131280497699202,-0.061312804976991986
674,-0.1364926304756533,-0.09649263047565326
675,-0.17245829697521864,-0.1324582969752186
676,-0.2276208936688766,-0.18762089366887658
677,-0.2780357479633584,-0.23803574796335836
678,-0.3334120711773467,-0.2934120711773467
679,-0.39124725586274844,-0.3512472558627484
680,-0.45521701846303053,-0.4152170184630305
681,-0.5192183408404253,-0.47921834084042525
682,-0.44612364296604445,-0.4061236429660444
683,-0.38487171202932235,-0.3448717120293223
684,-0.32597977940704315,-0.2859797794070431
685,-0.27028104181503965,-0.2302810418150396
686,-0.2105471616846546,-0.17054716168465456
687,-0.14930529485517519,-0.10930529485517515
688,-0.08746069885727481,-0.047460698857274775
689,-0.03751605552510595,0.002483944474894084
690,0.007267104208467101,0.04726710420846714
691,0.04834246461519176,0.0883424646151918
692,0.08343318551381795,0.12343318551381799
693,0.10223841646070553,0.14223841646070556
694,0.12761918167266262,0.16761918167266265
695,0.16679167323141764,0.20679167323141767
696,0.2001251929062966,0.24012519290629664
697,0.22397683309806005,0.2639768330980601
698,0.22397683309806005,0.2639768330980601
699,0.22397683309806005,0.2639768330980601
700,0.22397683309806005,0.2639768330980601
701,0.22397683309806005,0.2639768330980601
702,0.22397683309806005,0.2639768330980601
703,0.22397683309806005,0.2639768330980601
704,0.22397683309806005,0.2639768330980601
705,0.22397683309806005,0.2639768330980601
706,0.22397683309806005,0.2639768330980601
707,0.22397683309806005,0.2639768330980601
708,0.22397683309806005,0.2639768330980601
709,0.22397683309806005,0.2639768330980601
710,0.22839747784785813,0.26839747784785817
711,0.22833567003374755,0.2683356700337476
712,0.2333469830198207,0.27334698301982074
713,0.24274482592117885,0.2827448259211789
714,0.24771099266852858,0.2877109926685286
715,0.24222895855764093,0.28222895855764096
716,0.2258065351383165,0.26580653513831654
717,0.20563165386837512,0.24563165386837515
718,0.1932678372457215,0.23326783724572153
719,0.18533979489198704,0.22533979489198708
720,0.174590436023061,0.21459043602306105
721,0.1493796845252997,0.18937968452529974
722,0.11557438371204887,0.1555743837120489
723,0.08691069341823976,0.1269106934182398
724,0.06614887519548329,0.10614887519548333
725,0.04656270107471783,0.08656270107471786
726,0.013770105519336884,0.05377010551933692
727,-0.01961927286712517,0.020380727132874865
728,-0.0513502035896134,-0.011350203589613361
729,-0.07776191118305409,-0.03776191118305405
730,-0.10254933703058389,-0.06254933703058385
731,-0.12768817543299615,-0.08768817543299612
732,-0.14982604735534744,-0.1098260473553474
733,-0.17636371339999535,-0.1363637133999953
734,-0.20129503929816273,-0.1612950392981627
735,-0.22631477719960214,-0.1863147771996021
736,-0.24598313243684156,-0.20598313243684152
737,-0.26635282488984613,-0.2263528248898461
738,-0.28683974926156464,-0.2468397492615646
739,-0.2914678064221077,-0.25146780642210764
740,-0.3039425844820116,-0.2639425844820116
741,-0.30061851864874156,-0.2606185186487415
742,-0.28911978789847614,-0.2491197878984761
743,-0.28057930741505066,-0.24057930741505062
744,-0.25914381235564976,-0.21914381235564973
745,-0.24203097531189322,-0.20203097531189318
746,-0.22554569594850937,-0.18554569594850934
747,-0.20792524023496184,-0.1679252402349618
748,-0.18690008956456272,-0.14690008956456269
749,-0.17103492146955346,-0.13103492146955342
750,-0.15562533010019441,-0.11562533010019438
751,-0.15025920305508156,-0.11025920305508152
752,-0.13030151158367764,-0.09030151158367761
753,-0.11435805954388245,-0.07435805954388242
754,-0.0990399747774211,-0.05903997477742107
755,-0.08764012855733339,-0.04764012855733335
756,-0.07574135682477645,-0.035741356824776416
757,-0.0644478825130661,-0.024447882513066066
758,-0.055115592614360276,-0.01511559261436024
759,-0.046106798521264425,-0.006106798521264389
760,-0.046106798521264425,-0.006106798521264389
761,-0.046106798521264425,-0.006106798521264389
762,-0.046106798521264425,-0.006106798521264389
763,-0.046106798521264425,-0.006106798521264389
764,-0.046106798521264425,-0.006106798521264389
765,-0.046106798521264425,-0.006106798521264389
766,-0.046106798521264425,-0.006106798521264389
767,-0.046106798521264425,-0.006106798521264389
768,-0.046106798521264425,-0.006106798521264389
769,-0.046106798521264425,-0.006106798521264389
770,-0.046106798521264425,-0.006106798521264389
771,-0.046106798521264425,-0.006106798521264389
