t,rho_lower,rho_upper
593,0.7062650398388712,0.7462650398388713
594,0.7207264477665924,0.7607264477665925
595,0.7346418182282022,0.7746418182282022
596,0.7361686910301339,0.776168691030134
597,0.7138191858215028,0.7538191858215029
598,0.6808602670968018,0.7208602670968018
599,0.658410481261978,0.698410481261978
600,0.6543654191892492,0.6943654191892492
601,0.6464746770097778,0.6864746770097778
602,0.6269907411077409,0.6669907411077409
603,0.5868332485262469,0.6268332485262469
604,0.5397994792057101,0.5797994792057102
605,0.5118325233946248,0.5518325233946249
606,0.48811163912108335,0.5281116391210834
607,0.4639685482795808,0.5039685482795808
608,0.42742531682692797,0.467425316826928
609,0.3778072129115595,0.41780721291155953
610,0.33001142529072136,0.3700114252907214
611,0.28908708564001984,0.32908708564001987
612,0.2577309118404154,0.29773091184041545
613,0.2289201743715965,0.26892017437159654
614,0.19132369964043328,0.2313236996404333
615,0.14666387284554983,0.18666387284554986
616,0.11084441340554685,0.15084441340554688
617,0.08612005696287284,0.12612005696287287
618,0.07055866438816838,0.11055866438816842
619,0.05069376100566303,0.09069376100566306
620,0.02112888680918612,0.061128886809186156
621,-0.003256756743563516,0.03674324325643652
622,-0.016029470654851385,0.02397052934514865
623,-0.017580973089987628,0.022419026910012407
624,-0.016311415631589554,0.02368858436841048
625,-0.02070941984964958,0.019290580150350456
626,-0.027929995022767162,0.012070004977232873
627,-0.035586931963902835,0.004413068036097201
628,-0.027515461790771578,0.012484538209228457
629,-0.01516354005261289,0.024836459947387146
630,-0.006374938186387569,0.03362506181361247
631,-2.2169658880022425e-05,0.03997783034112001
632,0.0012059097350227699,0.041205909735022805
633,6.306614428019941e-05,0.040063066144280235
634,-0.03973954678697056,0.00026045321302947677
635,-0.07320048830801862,-0.03320048830801858
636,-0.07981912819934611,-0.03981912819934608
637,-0.06594759068876699,-0.025947590688766953
638,-0.06754405531213825,-0.027544055312138216
639,-0.0980075327000649,-0.05800753270006487
640,-0.15713442938849354,-0.1171344293884935
641,-0.20529488554714614,-0.1652948855471461
642,-0.23086103446769046,-0.19086103446769043
643,-0.23881998538413707,-0.19881998538413703
644,-0.26185211687914545,-0.2218521168791454
645,-0.312516695869542,-0.27251669586954197
646,-0.3695857241847742,-0.32958572418477416
647,-0.4188370675548845,-0.37883706755488444
648,-0.45802148940824416,-0.41802148940824413
649,-0.5019239433874396,-0.4619239433874396
650,-0.5501536244170114,-0.5101536244170114
651,-0.6082987971500359,-0.5682987971500358
652,-0.6743203319793228,-0.6343203319793228
653,-0.7373210122827301,-0.69732101228273
654,-0.7948970803267197,-0.7548970803267196
655,-0.8487081403284288,-0.8087081403284287
656,-0.9067010155386296,-0.8667010155386295
657,-0.9689138459098707,-0.9289138459098707
